datetime,USD,open,high,low,close,volume,sma_7,sma_30,ema_7,ema_20,rsi_14,macd,macd_signal,macd_histogram,bb_high,bb_low,bb_mid,bb_width,atr,price_momentum_1d,price_momentum_7d,log_return,volatility_14d,dist_from_sma30,volume_sma_7,volume_change_1d,mfi_14,n-transactions,hash-rate,difficulty,mempool-size,utxo-count,close_next_1d,close_pct_change_1d,close_direction_1d,close_next_7d,close_pct_change_7d,close_direction_7d
2024-07-27,67920.2964857025,67920.2964857025,67920.2964857025,67920.2964857025,67920.2964857025,30821370069.206276,66845.44725277035,61968.90023812046,66334.10339015821,64337.59882762808,63.53989515255942,1443.5267882081534,889.1543118097601,554.3724763983934,71239.12560227924,54393.0582614446,62816.09193186192,0.2681807610557492,1140.7324831320107,0.03300888314713002,0.01845488086758973,0.03247578946851361,0.023931024261309698,0.09603843580753132,31289812459.635715,-0.13995425405612083,61.21713208596591,445730.0,628106664.4532535,82047728459932.73,65307638.25,185732158.6,68055.40838968738,-0.0019853220659733495,0,61407.29547397454,0.10606233284591227,1
2024-07-28,68055.40838968738,68055.40838968738,68055.40838968738,68055.40838968738,68055.40838968738,30976752616.761925,66966.78206470441,62185.32567359336,66764.4296400405,64691.67592877658,63.8711340875365,1547.678366200169,1020.8591226878419,526.819243512327,71507.81559092467,55341.87157400084,63424.84358246275,0.25488346685325974,1068.902441764358,0.001989271410399507,0.012637902356760433,0.0019872954301008525,0.023868851275649163,0.09439659039345859,33236006238.024326,0.005041390022791026,62.68824585379199,753703.0,603634976.227802,82047728459932.75,61731958.125,185604161.25,68242.2474440493,-0.0027378795593610006,0,60738.7449250574,0.120461222464469,1
2024-07-29,68242.2474440493,68242.2474440493,68242.2474440493,68242.2474440493,68242.2474440493,17175244020.36542,66988.79741910499,62449.49735574664,67133.8840910427,65029.8255968978,64.35341505741675,1626.5457850182138,1141.9964551539165,484.5493298642973,71717.1224097751,56290.2754262033,64003.6989179892,0.24103055361439202,1005.8979140927551,0.0027453961232892787,0.002263352779017902,0.0027416344067142735,0.023230070930966663,0.09275895457258804,31821216551.226254,-0.4455440751697235,62.528180530981146,826129.0,725993417.3550591,82047728459932.62,55764799.875,185575837.6,66770.32091848266,0.022044622600566166,1,58006.206586686734,0.1764645795629718,1
2024-07-30,66770.32091848266,66770.32091848266,66770.32091848266,66770.32091848266,66770.32091848266,42529043667.45024,66869.16992186125,62646.35994763159,67042.99329790269,65195.58705609635,57.806650038280495,1552.3817232490474,1224.0735087729427,328.3082144761047,71724.24928323922,57161.35029337905,64442.79978830913,0.22598178598227336,1039.1856720551755,-0.02156913906995006,-0.012386049440271885,-0.02180515286413285,0.018622798186433323,0.06582921935605582,31731423696.318695,1.4761827905921883,53.45507311852679,683096.0,611792205.6362859,82047728459932.75,56143761.2,185561506.5,66219.05102486102,0.008324944031811388,1,53956.26184159744,0.23748974891003738,1
2024-07-31,66219.05102486102,66219.05102486102,66219.05102486102,66219.05102486102,66219.05102486102,28892376510.689587,66908.68900180879,62762.51518714512,66837.00772964227,65293.059815026325,55.52823997816893,1432.6090711096695,1265.7806212402882,166.8284498693813,71490.00389808684,58247.08055257121,64868.54222532903,0.20415016109834364,1004.3345450242081,-0.00825621153288536,0.004195077618719845,-0.008290482811632487,0.01880108288775476,0.05507325236105036,30701686612.818817,-0.32064363505068716,45.63362859778464,562819.0,613215974.0238556,87487947532070.14,60792888.375,185658477.75,64679.778647032515,0.02379835568437172,1,55959.84107399357,0.1833316491607273,1
2024-08-01,64679.778647032515,64679.778647032515,64679.778647032515,64679.778647032515,64679.778647032515,31403681581.194077,66805.29521849552,62824.51373307226,66297.70045898983,65234.6520847412,49.64440744857334,1199.6531104203023,1252.555119076291,-52.902008655988766,70901.28545761184,59564.95760983281,65233.121533722326,0.17378177804842138,1042.5443902245152,-0.023245159119701153,-0.011066014730728213,-0.02351958894938563,0.01943427825535484,0.0295309076619817,31090766371.601482,0.0869192975377211,45.81533367590044,544430.0,630987879.9602102,90666502495566.0,62074775.75,185736134.25,65357.52960767435,-0.010369898689718049,0,55099.95181146735,0.17386270805361081,1
2024-08-02,65357.52960767435,65357.52960767435,65357.52960767435,65357.52960767435,65357.52960767435,38911302447.60912,66749.23321678424,62935.012552091386,66062.65774616096,65246.35470597293,52.05344279396077,1057.5320997841554,1213.550515217864,-156.01841543370847,70168.69771721493,61043.36941524755,65606.03356623124,0.1390928212838091,1016.4877166828949,0.010478560298426753,-0.005968581431453068,0.010424040712583951,0.019577703330336132,0.03849235834469471,31529967273.325237,0.23906817571704542,53.015932419774096,410113.0,563382035.6787592,90666502495566.0,57196270.0,185688049.75,61407.29547397454,0.06432841738444561,1,61859.03159904161,0.056555977651078226,1
2024-08-03,61407.29547397454,61407.29547397454,61407.29547397454,61407.29547397454,61407.29547397454,39004321616.3716,65818.80450082311,62973.76637574616,64898.817178114354,64880.73001721118,40.03235052005397,619.01368933497,1094.643150041285,-475.62946070631506,69714.24732276109,61723.27744321158,65718.76238298633,0.12159343222230648,1226.041032184103,-0.060440383187860935,-0.09589182245544203,-0.062344006248148676,0.022650355408305022,-0.024874975595789307,32698960351.491707,0.0023905436958251425,44.81999341417939,504062.0,608452598.53306,90666502495566.0,63031053.875,185710322.25,60738.7449250574,0.011006986557625442,1,60912.588533350805,0.008121587877567782,1
2024-08-04,60738.7449250574,60738.7449250574,60738.7449250574,60738.7449250574,60738.7449250574,32885545023.712658,64773.56686301883,63092.085402445206,63858.79911485012,64486.255246529865,38.415402869197024,215.05917936189508,918.7263559054071,-703.667176543512,69753.4237385749,61663.74274590722,65708.58324224106,0.1231145246709138,1186.2202833793199,-0.010887151823849361,-0.1075103895157683,-0.010946850556123641,0.02233475277875976,-0.03730009021538223,32971644981.0561,-0.15687432415413827,39.76942425419103,524595.0,644509048.8165007,90666502495566.0,49419102.75,185611458.25,58006.206586686734,0.04710768897268003,1,60887.70861641504,-0.002446531405806307,0
2024-08-05,58006.206586686734,58006.206586686734,58006.206586686734,58006.206586686734,58006.206586686734,33664501541.451115,63311.27531196703,63134.29686029903,62395.65098280927,63869.10775511623,32.61657835671363,-321.8604799954337,670.608988725239,-992.4694687206727,70621.37510565939,60112.863064169826,65367.11908491461,0.16076143768610285,1296.6715730215587,-0.044988389894164094,-0.14999565871207454,-0.04603178139641894,0.023746639852232763,-0.08122511105112205,35327253198.35406,0.023686896999176366,33.597722549440036,548857.0,703100780.5270916,90666502495566.0,63132871.0,185484834.25,53956.26184159744,0.07505977261691976,1,58804.23449992608,-0.01357092597201226,0
2024-08-06,53956.26184159744,53956.26184159744,53956.26184159744,53956.26184159744,53956.26184159744,120245972389.37173,61480.695443840574,62991.822783211384,60285.803697506315,62925.02719192397,26.283847506984102,-1061.928620353785,324.1014669094343,-1386.0300872632192,72044.54133972902,57569.0993890256,64806.82036437731,0.22336294034046167,1493.3339424549683,-0.06981916217942807,-0.19191249795742948,-0.07237626246821206,0.028715531655953887,-0.14344022037130355,46429671587.19999,2.5718922569316174,30.08489523685401,485173.0,630987879.9602102,90666502495566.0,83459784.875,185312192.25,55959.84107399357,-0.03580387638604754,0,59350.07433270696,-0.09088130978358466,0
2024-08-07,55959.84107399357,55959.84107399357,55959.84107399357,55959.84107399357,55959.84107399357,52620100833.47091,60015.09402228808,62994.47163975549,59204.31304162813,62261.67613307345,33.194325537554846,-1469.822653430827,-34.68335715861798,-1435.1392962722089,72600.43237401608,56195.56107777721,64397.99672589664,0.2547419505309224,1529.7800345936228,0.03713339590274356,-0.1549283747212834,0.036460557331958986,0.03178780360966078,-0.11167060192187399,49819346490.45446,-0.5623961469322204,38.079271549899644,380097.0,549860866.8224689,90666502495566.0,100282095.875,185195812.0,55099.95181146735,0.015605989374881224,1,60601.22317789727,-0.07658891785531685,0
2024-08-08,55099.95181146735,55099.95181146735,55099.95181146735,55099.95181146735,55099.95181146735,41605918903.41173,58646.54733149306,62942.29867568705,58178.22273408793,61579.60715006335,31.815817795591116,-1841.2427897077432,-395.99524366844304,-1445.2475460393002,73106.37131027326,54803.66042185738,63955.01586606532,0.28618100770618904,1481.9306937316655,-0.015366184857266152,-0.14811162060160643,-0.015485468206815206,0.03178534960951717,-0.12459581281941638,51276808965.056984,-0.20931510498081785,37.627554076927055,487399.0,581410260.8204794,90666502495566.0,12571499.5,185238716.66666666,61859.03159904161,-0.10926585193549954,0,58739.19382231015,-0.06195594072761279,0
2024-08-09,61859.03159904161,61859.03159904161,61859.03159904161,61859.03159904161,61859.03159904161,49201548320.290726,58146.76190168838,63071.3229452523,59098.424950326356,61606.219002346996,49.550758244031115,-1572.0727961614175,-631.210754167038,-940.8620419943795,72818.27245386718,54608.70755743266,63713.49000564992,0.2858039152276817,1858.8699147204227,0.12266943192076574,-0.053528614524346096,0.11570927082125818,0.04668061783154867,-0.019220959535968373,52746844089.72578,0.18256127053730675,38.82447879811751,396419.0,585917317.1059096,90666502495566.0,23407167.375,185362402.0,60912.588533350805,0.01553772526302355,1,57624.11692852191,0.07349205326257358,1
2024-08-10,60912.588533350805,60912.588533350805,60912.588533350805,60912.588533350805,60912.588533350805,33804208928.47938,58076.08948159927,63178.269153548565,59551.96584608247,61540.158957680695,47.68059561521441,-1418.7689968151462,-788.7224026966596,-630.0465941184866,72433.76939056789,54363.863003452134,63398.81619701001,0.285019618204921,1793.6965683611645,-0.015299998096081957,-0.008056159073695057,-0.015418250794880064,0.04551404832314969,-0.03586170768134287,52003970848.59832,-0.31294420434857495,33.01103665186798,548777.0,581410260.8204794,90666502495566.0,31883248.75,185453310.5,60887.70861641504,0.000408619695191792,1,58881.92579151217,0.03448703001034237,1
2024-08-11,60887.70861641504,60887.70861641504,60887.70861641504,60887.70861641504,60887.70861641504,13418919090.197285,58097.37000893608,63294.919691456846,59885.90153866561,61478.02082994111,47.629704019524866,-1284.4755975750231,-887.8730416723324,-396.6025559026907,71869.14557814875,54208.44368118826,63038.794629668504,0.2801560848476102,1667.3525218307789,-0.00040845279333590057,0.0024525316013928045,-0.0004085362328996146,0.04547899658102997,-0.038031663311624636,49223024286.66756,-0.6030399907127508,28.134376932304534,644814.0,725636061.954242,90666502495566.0,48919007.2,185435627.5,58804.23449992608,0.035430681722275814,1,59430.79163445865,0.024514514141380728,1
2024-08-12,58804.23449992608,58804.23449992608,58804.23449992608,58804.23449992608,58804.23449992608,21715994493.456894,58211.373996541704,63325.084542871184,59615.484778980725,61223.37451279682,43.44760681649928,-1330.825136265492,-976.4634605909644,-354.36167567452753,71351.41347443906,53845.827894971655,62598.62068470536,0.27964810387179223,1697.0754928777915,-0.03421830388813907,0.013757629746857347,-0.03481745777047493,0.04590562529348327,-0.0713911410553977,47516094708.38267,0.6183117542843479,24.660996483566194,450024.0,617466711.1039201,90666502495566.0,62281676.25,185278992.5,59350.07433270696,-0.009196952807859815,0,58438.293742685404,0.006262002769142905,1
2024-08-13,59350.07433270696,59350.07433270696,59350.07433270696,59350.07433270696,59350.07433270696,39403296385.84335,58981.91863812877,63331.66304933232,59549.13216741228,61044.964971835885,44.81471022621106,-1308.4300003023964,-1042.856768533251,-265.5732317691454,70989.7378457027,53548.26921045588,62269.00352807929,0.2800987272484911,1614.8443742994402,0.009282321884175992,0.09996638586535966,0.009239505885044843,0.04607389465939715,-0.06286884829668682,35967140993.592896,0.8144827029549904,31.8828340665427,579618.0,671551386.529081,90666502495566.0,70542827.5,185135126.75,60601.22317789727,-0.02064560382745928,0,59574.945812940874,-0.0037745981496984937,0
2024-08-14,60601.22317789727,60601.22317789727,60601.22317789727,60601.22317789727,60601.22317789727,31955576195.246292,59644.973224400725,63320.29289726346,59812.15492003353,61002.70384860363,47.92234678022136,-1176.1663249280682,-1069.5186798122145,-106.64764511585372,70655.11686459281,53402.658996332975,62028.88793046289,0.2781358564351597,1588.866122220217,0.02108083029814889,0.0829413024559269,0.020861703823802084,0.046733973625558,-0.042941521508402594,33015066045.275093,-0.18901261756548993,37.53729778230393,504701.0,594742777.8026003,90637752282067.48,77774044.125,185182167.0,58739.19382231015,0.03169994741875204,1,59060.12610074137,0.026093697709469676,1
2024-08-15,58739.19382231015,58739.19382231015,58739.19382231015,58739.19382231015,58739.19382231015,28079911397.67297,60164.86494023541,63117.08303356662,59543.91464560269,60787.13146514711,43.955190677489526,-1207.675287688151,-1097.150001387402,-110.52528630074903,70240.79379373539,53115.90508745609,61678.34944059574,0.2776482973619906,1608.377781746424,-0.030725936836638712,0.06604800714336401,-0.03120787615855462,0.046995911465377,-0.06936139949509766,31082779258.740986,-0.12128289516337576,37.96212389257846,660924.0,690944705.8016886,86871474313762.0,79629894.5,185264259.4,57624.11692852191,0.019350871704835182,1,61144.68762866613,-0.03934101063635531,0
2024-08-16,57624.11692852191,57624.11692852191,57624.11692852191,57624.11692852191,57624.11692852191,33490251842.381626,59559.87713016117,62865.81238943923,59063.96521633249,60485.891985468515,41.7274431863982,-1307.5511185552095,-1139.2302248209635,-168.32089373424606,69394.59870791296,52932.48221756045,61163.5404627367,0.26914917556778606,1573.1420040351256,-0.018983523968024274,-0.06846073339734138,-0.019166024418182076,0.04682281596737263,-0.0833791095937204,28838308333.3254,0.19267654972575943,30.986826101421357,575811.0,613213426.3989986,86871474313762.0,82086987.375,185322672.5,58881.92579151217,-0.02136154424438974,0,60387.54062321362,-0.04576148765411758,0
2024-08-17,58881.92579151217,58881.92579151217,58881.92579151217,58881.92579151217,58881.92579151217,30368238897.207172,59269.78245275566,62690.66612103607,59018.45536012741,60333.13330032982,45.10705517550788,-1270.5625169896593,-1165.4966832547027,-105.06583373495664,68350.15091894878,53059.58174670709,60704.866332827936,0.2518837466572737,1550.618208246207,0.021827820191161917,-0.03333732469318407,0.021593004194109856,0.04479626706981027,-0.06075450406238166,28347455471.715084,-0.09322154279005967,37.06483025065578,702540.0,643442257.2778225,86871474313762.0,85440578.1,185421443.25,59430.79163445865,-0.00923537829215515,0,64049.68561555576,-0.08068360951936504,0
2024-08-18,59430.79163445865,59430.79163445865,59430.79163445865,59430.79163445865,59430.79163445865,12467437134.05582,59061.65145533332,62539.70687524823,59121.53942871022,60247.19599881828,46.56344441691736,-1183.3193286677633,-1169.0612123373148,-14.258116330448502,67093.36297618631,53435.22410851051,60264.29354234841,0.2266373347275376,1479.0644678676547,0.009321465552772246,-0.023927932501694005,0.009278288799101357,0.04484635454882282,-0.049711061917688946,28211529477.98059,-0.5894580131479934,40.92515213645735,769702.0,673671088.1566465,86871474313762.0,90495022.25,185548048.25,58438.293742685404,0.016983690457209377,1,64157.1606134782,-0.07366861210542142,0
2024-08-19,58438.293742685404,58438.293742685404,58438.293742685404,58438.293742685404,58438.293742685404,17656027563.72502,59009.37420429893,62264.66503975943,58950.728007204016,60074.91959347229,44.275865609621555,-1180.6549037858786,-1171.3799506270275,-9.274953158851076,66023.70539383174,53671.678973285336,59847.69218355854,0.2063910231101572,1444.3097124323397,-0.01670006177736627,-0.006223034112299186,-0.016841080022598473,0.043270308694094976,-0.061453334642219214,27631534202.304607,0.41617137298379814,42.167543135575166,553394.0,561392573.463872,86871474313762.0,101993109.75,185651541.5,59574.945812940874,-0.019079363896098878,0,64265.81631272862,-0.09067841823848433,0
2024-08-20,59574.945812940874,59574.945812940874,59574.945812940874,59574.945812940874,59574.945812940874,24031330179.258953,59041.498701475204,62010.29440998582,59106.782458638234,60027.30304294549,47.45939368136838,-1074.4395350542109,-1151.9918675124643,77.55233245825343,64955.86680422148,54075.10704170362,59515.48692296255,0.1828223261720437,1422.3341665625633,0.019450466422930912,0.003788899723584649,0.019263723704829018,0.03800396458168754,-0.03927329518778694,25435539029.935406,0.36108363517919706,56.26448287139656,717337.0,647760661.689083,86871474313762.0,108486590.125,185705087.25,59060.12610074137,0.008716874585085632,1,62922.58634676265,-0.05320252596377917,0
2024-08-21,59060.12610074137,59060.12610074137,59060.12610074137,59060.12610074137,59060.12610074137,31470716090.619144,58821.34197616722,61709.36061456903,59095.11836916402,59935.190953211764,46.17273528220904,-1020.0462797840082,-1125.602749966773,105.55647018276477,64132.40355945689,54336.60503183907,59234.50429564798,0.1653731831488886,1357.5117055366304,-0.008641547301041386,-0.02543013154424212,-0.008679101981140412,0.037226054938542995,-0.042930837192991386,25366273300.70296,0.3095702924418642,46.61938288983438,687685.0,634805448.4553014,86871474313762.0,106459589.25,185851044.6,61144.68762866613,-0.03409227536796611,0,59526.560879590994,-0.007835742094913223,0
2024-08-22,61144.68762866613,61144.68762866613,61144.68762866613,61144.68762866613,61144.68762866613,32960965010.60808,59164.98394850379,61493.926422218276,59607.510684039546,60050.38111277884,51.863373296520265,-799.5162139711028,-1060.385442767639,260.86922879653616,63152.22859296426,54895.495800430894,59023.86219669758,0.1398880467194391,1409.4438357072108,0.03529558207121042,0.04095210795083015,0.034686972487490586,0.037634095511928874,-0.005679240436759043,26063566673.979404,0.04735351161688861,55.58584328818997,795102.0,690944705.8016886,86871474313762.0,105862304.1,185941426.75,60387.54062321362,0.01253813282737748,1,59015.29633887944,0.036082023168353405,1
2024-08-23,60387.54062321362,60387.54062321362,60387.54062321362,60387.54062321362,60387.54062321362,28170302505.847404,59559.758762031175,61308.76386081778,59802.51816883306,60082.491542344054,49.80382708888037,-678.0241433108022,-983.9131828762717,305.8890395654695,63006.33240423293,54939.41650408614,58972.87445415954,0.13679027815436268,1362.851204974732,-0.01238287469960897,0.04795602678162547,-0.012460181341090693,0.021324267379394905,-0.015025963330389509,25303573911.61737,-0.14534351476720608,45.40937834980815,799839.0,708218323.4467307,86871474313762.0,100630479.25,186030272.0,64049.68561555576,-0.05717662713168281,0,59351.5794909728,0.017454651436839885,1
2024-08-24,64049.68561555576,64049.68561555576,64049.68561555576,64049.68561555576,64049.68561555576,45038665759.42134,60298.010165465974,61263.63554366213,60864.31003051374,60460.3195493166,58.40720326353145,-282.97435473414225,-843.7254172478458,560.7510625137036,63687.08089142586,54589.762085943024,59138.42148868444,0.15383093725664487,1527.0864755009752,0.06064404932785705,0.08776478952712052,0.05887631731918022,0.026313751433092013,0.04547640777713941,27399349177.64797,0.5987995070366217,56.13466019388298,794380.0,660715874.9228647,86871474313762.0,91071394.375,186148654.0,64157.1606134782,-0.001675183204723374,0,59156.246036463555,0.08272059008064714,1
2024-08-25,64157.1606134782,64157.1606134782,64157.1606134782,64157.1606134782,64157.1606134782,22029153446.354362,60973.20573389734,61210.54211012296,61687.522676254855,60812.39965066532,58.63129550482693,38.33587096199335,-667.313159605878,705.6490305678714,64455.27317076194,54436.66520928609,59445.969190024014,0.16853300733394608,1425.6856556739367,0.0016779941523450415,0.0795272761650232,0.001676587893067507,0.026295290782024913,0.048139068888722186,28765308650.833473,-0.5108835247468175,60.629395526868734,705838.0,574347786.6976537,86871474313762.0,78517309.5,186270384.25,64265.81631272862,-0.0016907230855308653,0,58960.23658664587,0.08814286250692205,1
2024-08-26,64265.81631272862,64265.81631272862,64265.81631272862,64265.81631272862,64265.81631272862,17875230147.044323,61805.70895818922,61088.72610435716,62332.0960853733,61141.296475623734,58.87254713627194,298.30546686398884,-474.1894343119047,772.4949011758936,64720.55031028036,55202.34351688078,59961.44691358057,0.1587387777202525,1331.6120873579712,0.0016935864712752657,0.09972095687295157,0.0016921539708549193,0.023876840229978644,0.05200779932690145,28796623305.593376,-0.1885648175008504,65.76791662097189,600722.0,578666191.1089141,86871474313762.0,71869419.125,186327526.75,62922.58634676265,0.021347341931615915,1,57357.71617282246,0.12043889821365283,1
2024-08-27,62922.58634676265,62922.58634676265,62922.58634676265,62922.58634676265,62922.58634676265,17894692681.091812,62283.94332016376,60917.63203625967,62479.718650720635,61310.94313001792,54.63103865390685,391.43360919602856,-301.06482561031805,692.4984348063466,64860.99784910281,55758.170505335256,60309.58417721903,0.15093500424441655,1332.441935829971,-0.02090115776993451,0.05619208692749833,-0.02112267910665743,0.02494844529271815,0.03291254507905991,27919960805.855213,0.0010887990748866816,58.96591790986666,673811.0,613213426.3989986,86871474313762.0,69322952.0,186381319.25,59526.560879590994,0.05705059081173958,1,59108.73235863689,0.06452268279051476,1
2024-08-28,59526.560879590994,59526.560879590994,59526.560879590994,59526.560879590994,59526.560879590994,38131727427.91789,62350.57685999943,60627.109150777724,61741.42920793823,61141.00196331059,45.671976143210365,189.02845712685667,-203.0461690628831,392.0746261897398,64431.42600144041,56630.40325981,60530.91463062521,0.12887667052834414,1479.840759497234,-0.05397148566742571,0.007897625854269341,-0.055482568383912675,0.02903023012979178,-0.018152742009349326,28871533854.040745,1.1308959090540442,49.68745303379174,733530.0,703794017.3679069,87937390901164.8,69421321.2,186423920.5,59015.29633887944,0.008663254654789121,1,57504.538586220435,0.03516282963193951,1
2024-08-29,59015.29633887944,59015.29633887944,59015.29633887944,59015.29633887944,59015.29633887944,42018989572.42786,62046.378104315605,60368.60833145762,61059.89599067353,60938.55380860286,44.489108292271425,-12.489884147937119,-164.93491207989393,152.44502793195682,64292.54157685781,56484.914158376414,60388.72786761711,0.1292894832227152,1410.6567438696857,-0.008588847283580336,-0.03482545045807672,-0.00862594399714719,0.02784238210795844,-0.022417478719200138,30165537362.87214,0.10194298571598237,47.95533311929003,524362.0,587091196.5963086,89471664776971.25,62049467.25,186412060.25,59351.5794909728,-0.005665951184070983,0,57987.84601410068,0.01771837368349427,1
2024-08-30,59351.5794909728,59351.5794909728,59351.5794909728,59351.5794909728,59351.5794909728,32563333956.986053,61898.38365685263,60139.69261366134,60632.81686574835,60787.41339739999,45.489139567635064,-143.40628316606308,-160.62918629712777,17.222903131064697,64231.85623516026,56389.498595836136,60310.6774154982,0.1300326571577996,1333.9157730285199,0.005698237117413463,-0.017155213170621963,0.00568206357565413,0.027290147836455943,-0.013104708195823286,30793113284.46338,-0.225032912777285,56.062366806340805,542101.0,631567802.399059,89471664776971.3,61484580.0,186498544.0,59156.246036463555,0.0033019920565757754,1,56132.404732088595,0.057349667705291374,1
2024-08-31,59156.246036463555,59156.246036463555,59156.246036463555,59156.246036463555,59156.246036463555,44038496614.947586,61199.32085983946,59955.57485997571,60263.67415842715,60632.06412492986,44.982227602994776,-259.9240077346549,-180.48815058463322,-79.43585715002166,64166.8968336076,56281.31173939365,60224.104286500624,0.1309373578509415,1252.5884645628573,-0.003291124788666333,-0.07640068069129968,-0.0032965524518700716,0.026728209786712535,-0.013332018338227338,30650231978.109985,0.35239520231925403,46.946327323314335,701952.0,653806105.3004345,89471664776971.31,59073328.5,186557906.75,58960.23658664587,0.003324434587870684,1,53923.35611071905,0.09704310531043325,1
2024-09-01,58960.23658664587,58960.23658664587,58960.23658664587,58960.23658664587,58960.23658664587,11399086336.303324,60456.903141720555,59742.33175927477,59937.81476548183,60472.84245461709,44.44698315559984,-363.8868077925581,-217.1678820262182,-146.7189257663399,64164.03307303835,56299.775708634894,60231.90439083662,0.1305663077390574,1177.118534938202,-0.0033134193420060187,-0.08100302409175741,-0.00331892087181903,0.026615671702159078,-0.013091139056645228,29131650962.388405,-0.7411563242957246,44.06233922352361,651871.0,631567802.399059,89471664776971.3,57193128.25,186662335.5,57357.71617282246,0.02793905547066955,1,54150.9383589072,0.08881283267638151,1
2024-09-02,57357.71617282246,57357.71617282246,57357.71617282246,57357.71617282246,57357.71617282246,25465621877.97047,59470.03169316255,59607.3457825697,59292.79011731699,60176.163761112846,40.232015501879516,-569.0286720997028,-287.54004004091513,-281.4886320587877,64245.51001132355,56019.06295436123,60132.28648284239,0.13680582492584217,1207.5043834300027,-0.027179680859461985,-0.10749260705396069,-0.027555880713968826,0.02726572670980358,-0.03774081164347148,30215992638.234997,1.2340055269928647,43.30646805348466,754904.0,742759316.9059358,89471664776971.4,57966914.0,186769258.8,59108.73235863689,-0.029623646387648694,0,54792.40755768575,0.04681868765186015,1
2024-09-03,59108.73235863689,59108.73235863689,59108.73235863689,59108.73235863689,59108.73235863689,28012782290.96625,58925.19540914457,59553.012030355676,59246.77567764696,60074.50362754371,46.23196252949022,-583.5854948725246,-346.749131007237,-236.83636386528758,64188.26538339215,55927.05850036662,60057.661941879385,0.1375545869737701,1246.3266550288902,0.030527996974958116,-0.06061184400634512,0.0300712893198947,0.02803585951999691,-0.007460238476138333,31661434011.0742,0.10002349148203016,43.81023480642404,582751.0,662701426.4609846,89471664776971.33,63260460.7,186921334.25,57504.538586220435,0.027896820179005077,1,57049.118751143265,0.03610246139783446,1
2024-09-04,57504.538586220435,57504.538586220435,57504.538586220435,57504.538586220435,57504.538586220435,26829983370.35861,58636.3350815202,59536.28976367347,58811.21640479033,59829.74505217958,42.065598382536585,-716.3097396323428,-420.66125273225816,-295.64848690008466,64238.88300882382,55752.975351325964,59995.92918007489,0.14144139066548683,1271.8885919851448,-0.027139708608250213,-0.033968404414638664,-0.027514792519944566,0.02889420698099889,-0.03412626459455195,30046899145.70859,-0.04222354310692944,44.36571922170266,722736.0,671596747.6215348,89471664776971.34,62025276.75,187128824.0,57987.84601410068,-0.008334633222325971,0,57624.16178336144,-0.002075920819303634,0
2024-09-05,57987.84601410068,57987.84601410068,57987.84601410068,57987.84601410068,57987.84601410068,37550380696.7459,58489.55646369467,59670.675902756906,58605.37380711792,59654.326096172066,43.711433819935884,-773.5784586345544,-491.2446939127175,-282.3337647218369,64219.19769459816,55809.033574109504,60014.11563435383,0.1401364334305783,1215.561365977652,0.008404683173930616,-0.01740989859440678,0.008369560483805353,0.027132745779631786,-0.028201957882941896,29408526449.1826,0.3995677961631181,44.72539210017701,721251.0,689387389.9426349,89471664776971.36,66202876.375,187224639.75,56132.404732088595,0.033054726425276515,1,57381.764445000474,0.010562267907971545,1
2024-09-06,56132.404732088595,56132.404732088595,56132.404732088595,56132.404732088595,56132.404732088595,30005773445.693718,58029.674355282645,59676.42802469341,57987.13153836058,59318.90501387841,39.11707713770213,-957.6438141542312,-584.5245179610203,-373.11929619321097,64389.319673138845,55363.959489626446,59876.639581382646,0.15073257695508083,1261.267074265826,-0.03199707196506152,-0.05423907478947265,-0.03252016688065292,0.028137121076267937,-0.05938732276567117,29043160661.855125,-0.20091959418419414,44.755453259268435,667267.0,644910784.1398844,89471664776971.31,65421983.0,187317252.75,53923.35611071905,0.04096645277111066,1,58106.951229815284,-0.033981244170207425,0
2024-09-07,53923.35611071905,53923.35611071905,53923.35611071905,53923.35611071905,53923.35611071905,50260816556.81667,57282.118651604855,59637.2081680018,56971.1876814502,58805.04321357752,34.47156687709122,-1267.1616458056305,-721.0519435299423,-546.1097022756883,64807.9485029254,54394.58710746594,59601.26780519567,0.17471711221806746,1328.965756201806,-0.03935424879644833,-0.08845878966895548,-0.040149563149213245,0.02270803930957582,-0.09581018684151797,29932063510.69356,0.6750381938256573,33.47431969093944,781426.0,702730371.68346,89471664776971.36,66102197.875,187392802.4,54150.9383589072,-0.004202738772129178,0,60620.62747295754,-0.11047842362281879,0
2024-09-08,54150.9383589072,54150.9383589072,54150.9383589072,54150.9383589072,54150.9383589072,17048448412.007126,56595.07604764218,59380.271726663996,56266.12535081445,58361.79513218034,35.323743649908565,-1477.0660736450736,-872.2547695529686,-604.811304092105,65096.228035591725,53677.57203642182,59386.90003600677,0.1922756700930117,1250.2955056294024,0.004220476331644907,-0.08156850287856454,0.004211595101324545,0.02283773279546231,-0.08806516399635511,30739115235.794106,-0.6608004091470553,32.13736031476897,910083.0,742759316.9059358,89471664776971.4,66706394.375,187364294.5,54792.40755768575,-0.011707264334081424,0,60003.29940083042,-0.09753398730340868,0
