,open,high,low,close,volume,sma_7,sma_30,ema_7,ema_20,rsi_14,macd,macd_signal,macd_histogram,bb_high,bb_low,bb_mid,bb_width,atr,price_momentum_1d,price_momentum_7d,log_return,volatility_14d,dist_from_sma30,volume_sma_7,volume_change_1d,mfi_14,n-transactions,hash-rate,difficulty,mempool-size,utxo-count,close_next_1d,close_pct_change_1d,close_direction_1d,close_next_7d,close_pct_change_7d,close_direction_7d
2024-07-23,67607.71339918874,67607.71339918874,67607.71339918874,67607.71339918874,43157593651.80313,66121.36942571096,61338.52322888637,65971.11977255082,63347.76388425022,65.61449755669047,1385.0802474783122,243.20974074671506,1141.8705067315973,69512.00033233142,52858.98245068308,61185.49139150725,0.27217265895750953,1124.2884291921123,-0.007055950776683417,0.04275781176914273,-0.007080961717449139,0.021361613949615176,0.10220640863668522,32133487803.621212,0.5937795822502505,61.78792385619159,838977.0,689285885.0168821,82047728459932.66,51773086.0,186295333.4,65942.41746522837,0.025253789563272955,1,66770.32091848266,0.012541387688227879,1
2024-07-24,65942.41746522837,65942.41746522837,65942.41746522837,65942.41746522837,36100536095.18872,66232.82388469452,61429.225231581484,65963.9441957202,63594.87374910528,58.86742041855107,1399.6526007996945,474.49831275731094,925.1542880423835,70035.1171784073,52905.63927469694,61470.378226552115,0.27866231505163047,1162.931822389845,-0.02463174466687923,0.011972904211935642,-0.024940181516580548,0.023317086501306282,0.07346978928405237,31445787012.491634,-0.16351832805023792,53.903660270189995,596458.0,571006058.5938667,82047728459932.8,53554720.3,186390878.5,65403.53513022529,0.008239345685674415,1,66219.05102486102,-0.004177552461885892,0
2024-07-25,65403.53513022529,65403.53513022529,65403.53513022529,65403.53513022529,28680123269.715443,66413.85549706858,61597.23523674578,65823.84192934648,63767.12721397386,56.83090524292707,1352.131465130442,650.0249432319372,702.1065218985048,70372.75094355518,53389.44161016293,61881.096276859054,0.2744506861579841,1118.3568590050759,-0.00817201364034359,0.019758249432739072,-0.008205587580049861,0.02348625214135945,0.06179335612792026,30763025806.22335,-0.20554854935969302,53.15313217252973,719711.0,664814196.7914306,82047728459932.69,54870701.75,186478847.4,65749.96361965332,-0.0052688772792641725,0,64679.778647032515,0.011189841683633794,1
2024-07-26,65749.96361965332,65749.96361965332,65749.96361965332,65749.96361965332,35836896135.542854,66669.6261558628,61729.88689506438,65805.37235192319,63955.968776419526,57.84064836765659,1327.1262216387622,785.4451989133022,541.68102272546,70638.43889016366,54024.763740412585,62331.60131528812,0.26653695395558885,1063.2191183210016,0.005296785391466274,0.02799259968954715,0.005282806763194034,0.02315090461579315,0.06512366904904161,32171703985.782017,0.24953773031319404,60.353639404620665,459067.0,652578352.6787051,82047728459932.7,60820886.375,186169015.0,67920.2964857025,-0.031954113546987295,0,65357.52960767435,0.006004419296975705,1
2024-07-27,67920.2964857025,67920.2964857025,67920.2964857025,67920.2964857025,30821370069.206276,66845.44725277035,61968.90023812046,66334.10338536801,64333.52379635124,63.586996075674286,1465.5432398798148,921.4648071066048,544.07843277321,71239.12560227924,54393.0582614446,62816.09193186192,0.2681807610557492,1142.2986717301574,0.03300888314713002,0.01845488086758973,0.03247578946851361,0.023931024261309695,0.09603843580753132,31289812459.635715,-0.13995425405612083,61.21713208596591,445730.0,628106664.4532535,82047728459932.73,64114616.875,185720418.8,68055.40838968738,-0.0019853220659733495,0,61407.29547397454,0.10606233284591227,1
2024-07-28,68055.40838968738,68055.40838968738,68055.40838968738,68055.40838968738,30976752616.761925,66966.78206470443,62185.325673593354,66764.42963644785,64687.98899571659,63.91672412037275,1568.0664318124327,1050.7851320477705,517.2812997646622,71507.81559092464,55341.87157400083,63424.84358246274,0.2548834668532596,1070.3567597483511,0.001989271410399507,0.012637902356760433,0.0019872954301008525,0.023868851275649163,0.09439659039345873,33236006238.024326,0.005041390022791026,62.68824585379199,753703.0,603634976.227802,82047728459932.75,61465818.5,185608403.25,68242.2474440493,-0.0027378795593610006,0,60738.7449250574,0.120461222464469,1
2024-07-29,68242.2474440493,68242.2474440493,68242.2474440493,68242.2474440493,17175244020.36542,66988.79741910499,62449.49735574664,67133.8840883482,65026.4898003197,64.39684063791883,1645.4257069587256,1169.7132470299616,475.712459928764,71717.1224097751,56290.2754262033,64003.6989179892,0.24103055361439202,1007.2483522207486,0.0027453961232892787,0.002263352779017902,0.0027416344067142735,0.023230070930966663,0.09275895457258804,31821216551.226254,-0.4455440751697235,62.528180530981146,826129.0,725993417.3550591,82047728459932.62,54257152.6,185573176.2,66770.32091848266,0.022044622600566166,1,58006.206586686734,0.1764645795629718,1
2024-07-30,66770.32091848266,66770.32091848266,66770.32091848266,66770.32091848266,42529043667.45024,66869.16992186126,62646.35994763158,67042.99329588182,65192.56895443046,57.86467266659247,1569.8648953391603,1249.7435766918015,320.12131864735875,71724.2492832392,57161.350293379044,64442.79978830912,0.22598178598227328,1040.4396503168837,-0.02156913906995006,-0.012386049440271885,-0.02180515286413285,0.01862279818643332,0.06582921935605594,31731423696.318695,1.4761827905921883,53.45507311852679,683096.0,611792205.6362859,82047728459932.75,56995177.75,185568089.0,66219.05102486102,0.008324944031811388,1,53956.26184159744,0.23748974891003738,1
2024-07-31,66219.05102486102,66219.05102486102,66219.05102486102,66219.05102486102,28892376510.689587,66908.68900180879,62762.51518714512,66837.00772812663,65290.32915161433,55.59033521781161,1448.7986850880407,1289.5545983710495,159.2440867169912,71490.00389808686,58247.080552571235,64868.542225329045,0.20415016109834347,1005.4989534100799,-0.00825621153288536,0.004195077618719845,-0.008290482811632487,0.018801082887754755,0.05507325236105036,30701686612.818817,-0.32064363505068716,45.63362859778464,562819.0,613215974.0238556,87487947532070.14,60654990.875,185662043.5,64679.778647032515,0.02379835568437172,1,55959.84107399357,0.1833316491607273,1
2024-08-01,64679.778647032515,64679.778647032515,64679.778647032515,64679.778647032515,31403681581.194077,66805.29521849552,62824.51373307226,66297.7004578531,65232.1814845113,49.71461187143588,1214.644755918227,1274.572629880485,-59.92787396225799,70901.28545761186,59564.957609832825,65233.12153372234,0.17378177804842132,1043.6256265828247,-0.023245159119701153,-0.011066014730728213,-0.02351958894938563,0.019434278255354837,0.0295309076619817,31090766371.601482,0.0869192975377211,45.81533367590044,544430.0,630987879.9602102,90666502495566.0,62030177.125,185725600.25,65357.52960767435,-0.010369898689718049,0,55099.95181146735,0.17386270805361081,1
2024-08-02,65357.52960767435,65357.52960767435,65357.52960767435,65357.52960767435,38911302447.60912,66749.23321678424,62935.012552091386,66062.65774530842,65244.119401003016,52.11457590604007,1071.4143210253314,1233.9409681094544,-162.52664708412294,70168.69771721495,61043.369415247565,65606.03356623126,0.13909282128380906,1017.4917218727538,0.010478560298426753,-0.005968581431453068,0.010424040712583951,0.01957770333033613,0.03849235834469471,31529967273.325237,0.23906817571704542,53.015932419774096,410113.0,563382035.6787592,90666502495566.0,57077762.375,185691148.75,61407.29547397454,0.06432841738444561,1,61859.03159904161,0.056555977651078226,1
2024-08-03,61407.29547397454,61407.29547397454,61407.29547397454,61407.29547397454,39004321616.3716,65818.80450082311,62973.76637574616,64898.81717747495,64878.707598428875,40.1013573399474,631.868501585901,1113.5264748047437,-481.6579732188427,69714.24732276108,61723.27744321158,65718.76238298633,0.12159343222230626,1226.9733227175434,-0.060440383187860935,-0.09589182245544203,-0.062344006248148676,0.02265035540830502,-0.024874975595789307,32698960351.491707,0.0023905436958251425,44.81999341417939,504062.0,608452598.53306,90666502495566.0,62738854.0,185706109.75,60738.7449250574,0.011006986557625442,1,60912.588533350805,0.008121587877567782,1
2024-08-04,60738.7449250574,60738.7449250574,60738.7449250574,60738.7449250574,32885545023.712658,64773.56686301882,63092.085402445206,63858.79911437056,64484.42543906016,38.48446279799754,226.9625479623428,936.2136894362635,-709.2511414739207,69753.4237385749,61663.74274590722,65708.58324224106,0.1231145246709138,1187.0859817318003,-0.010887151823849361,-0.1075103895157683,-0.010946850556123641,0.022334752778759754,-0.03730009021538223,32971644981.0561,-0.15687432415413827,39.76942425419103,524595.0,644509048.8165007,90666502495566.0,48111473.8,185612869.0,58006.206586686734,0.04710768897268003,1,60887.70861641504,-0.002446531405806307,0
2024-08-05,58006.206586686734,58006.206586686734,58006.206586686734,58006.206586686734,33664501541.451115,63311.27531196703,63134.29686029903,62395.6509824496,63867.4522150246,32.68386528963288,-310.83819537870295,686.8033124732702,-997.6415078519732,70621.37510565939,60112.86306416983,65367.11908491461,0.16076143768610274,1297.4754357774334,-0.044988389894164094,-0.14999565871207454,-0.04603178139641894,0.02374663985223276,-0.08122511105112205,35327253198.35406,0.023686896999176366,33.597722549440036,548857.0,703100780.5270916,90666502495566.0,66986122.375,185476215.0,53956.26184159744,0.07505977261691976,1,58804.23449992608,-0.01357092597201226,0
2024-08-06,53956.26184159744,53956.26184159744,53956.26184159744,53956.26184159744,120245972389.37173,61480.695443840574,62991.82278321139,60285.803697236566,62923.52932231725,26.345688213277,-1051.7222537826092,339.0981992220944,-1390.8204530047037,72044.54133972902,57569.0993890256,64806.82036437731,0.22336294034046167,1494.080386442566,-0.06981916217942807,-0.19191249795742948,-0.07237626246821206,0.028715531655953884,-0.14344022037130366,46429671587.19999,2.5718922569316174,30.08489523685401,485173.0,630987879.9602102,90666502495566.0,84034663.375,185302615.0,55959.84107399357,-0.03580387638604754,0,59350.07433270696,-0.09088130978358466,0
2024-08-07,55959.84107399357,55959.84107399357,55959.84107399357,55959.84107399357,52620100833.47091,60015.09402228808,62994.47163975549,59204.31304142581,62260.32091771499,33.242856297220314,-1460.3718507593949,-20.79581077420346,-1439.5760399851915,72600.43237401608,56195.56107777721,64397.99672589664,0.2547419505309224,1530.4731611535346,0.03713339590274356,-0.1549283747212834,0.036460557331958986,0.03178780360966078,-0.11167060192187399,49819346490.45446,-0.5623961469322204,38.079271549899644,380097.0,549860866.8224689,90666502495566.0,99639166.25,185196603.66666666,55099.95181146735,0.015605989374881224,1,60601.22317789727,-0.07658891785531685,0
2024-08-08,55099.95181146735,55099.95181146735,55099.95181146735,55099.95181146735,41605918903.41173,58646.54733149306,62942.29867568705,58178.2227339362,61578.38100283426,31.863772930808807,-1832.4916545095693,-383.13497952127665,-1449.3566749882928,73106.37131027326,54803.66042185738,63955.01586606532,0.28618100770618904,1482.574311251584,-0.015366184857266152,-0.14811162060160643,-0.015485468206815206,0.03178534960951717,-0.12459581281941638,51276808965.056984,-0.20931510498081785,37.627554076927055,487399.0,581410260.8204794,90666502495566.0,34161501.25,185230989.75,61859.03159904161,-0.10926585193549954,0,58739.19382231015,-0.06195594072761279,0
2024-08-09,61859.03159904161,61859.03159904161,61859.03159904161,61859.03159904161,49201548320.290726,58146.76190168837,63071.3229452523,59098.424950212546,61605.10963104449,49.572560723204944,-1563.9695615214732,-619.301895921316,-944.6676656001572,72818.27245386718,54608.70755743266,63713.49000564992,0.2858039152276817,1859.4675595603471,0.12266943192076574,-0.053528614524346096,0.11570927082125818,0.04668061783154867,-0.019220959535968373,52746844089.72578,0.18256127053730675,38.82447879811751,396419.0,585917317.1059096,90666502495566.0,23438556.375,185362090.25,60912.588533350805,0.01553772526302355,1,57624.11692852191,0.07349205326257358,1
2024-08-10,60912.588533350805,60912.588533350805,60912.588533350805,60912.588533350805,33804208928.47938,58076.08948159928,63178.269153548565,59551.96584599711,61539.15524078795,47.70296490132136,-1411.2657211269761,-777.6946609624481,-633.571060164528,72433.76939056788,54363.863003452134,63398.816197010005,0.28501961820492083,1794.2515242839513,-0.015299998096081957,-0.008056159073695057,-0.015418250794880064,0.04551404832314969,-0.03586170768134287,52003970848.59832,-0.31294420434857495,33.01103665186798,548777.0,581410260.8204794,90666502495566.0,34879755.8,185449138.66666666,60887.70861641504,0.000408619695191792,1,58881.92579151217,0.03448703001034237,1
2024-08-11,60887.70861641504,60887.70861641504,60887.70861641504,60887.70861641504,13418919090.197285,58097.37000893609,63294.919691456846,59885.901538601596,61477.11270513339,47.652087207299736,-1277.5278826118956,-877.6613052923376,-399.866577319558,71869.14557814873,54208.44368118825,63038.79462966849,0.28015608484761023,1667.8678380447952,-0.00040845279333590057,0.0024525316013928045,-0.0004085362328996146,0.04547899658102997,-0.038031663311624636,49223024286.66756,-0.6030399907127508,28.134376932304534,644814.0,725636061.954242,90666502495566.0,50118548.625,185447274.0,58804.23449992608,0.035430681722275814,1,59430.79163445865,0.024514514141380728,1
2024-08-12,58804.23449992608,58804.23449992608,58804.23449992608,58804.23449992608,21715994493.456894,58211.3739965417,63325.08454287119,59615.48477893272,61222.55287606602,43.47085668408225,-1324.3918659155897,-967.0074174169881,-357.3844484986016,71351.41347443906,53845.827894971655,62598.62068470536,0.27964810387179223,1697.5540007908069,-0.03421830388813907,0.013757629746857347,-0.03481745777047493,0.04590562529348327,-0.07139114105539782,47516094708.38267,0.6183117542843479,24.660996483566194,450024.0,617466711.1039201,90666502495566.0,63607264.25,185275496.25,59350.07433270696,-0.009196952807859815,0,58438.293742685404,0.006262002769142905,1
2024-08-13,59350.07433270696,59350.07433270696,59350.07433270696,59350.07433270696,39403296385.84335,58981.91863812877,63331.66304933232,59549.13216737628,61044.22158622231,44.83649543796066,-1302.4730984711132,-1034.1005536278133,-268.3725448432999,70989.7378457027,53548.26921045588,62269.00352807929,0.2800987272484911,1615.2887030758118,0.009282321884175992,0.09996638586535966,0.009239505885044843,0.04607389465939715,-0.06286884829668682,35967140993.592896,0.8144827029549904,31.8828340665427,579618.0,671551386.529081,90666502495566.0,70952102.75,185133644.25,60601.22317789727,-0.02064560382745928,0,59574.945812940874,-0.0037745981496984937,0
2024-08-14,60601.22317789727,60601.22317789727,60601.22317789727,60601.22317789727,31955576195.246292,59644.97322440073,63320.29289726346,59812.15492000653,61002.03126161992,47.94096886964838,-1170.6505312162844,-1061.4105491455075,-109.23998207077693,70655.11686459281,53402.658996332975,62028.88793046289,0.2781358564351597,1589.2787132268477,0.02108083029814889,0.0829413024559269,0.020861703823802084,0.046733973625558,-0.042941521508402594,33015066045.275093,-0.18901261756548993,37.53729778230393,504701.0,594742777.8026003,90637752282067.48,76643592.375,185188722.25,58739.19382231015,0.03169994741875204,1,59060.12610074137,0.026093697709469676,1
2024-08-15,58739.19382231015,58739.19382231015,58739.19382231015,58739.19382231015,28079911397.67297,60164.86494023541,63117.08303356662,59543.91464558244,60786.52293406661,43.97454033186918,-1202.5679495538789,-1089.6420292271819,-112.925920326697,70240.79379373539,53115.90508745609,61678.34944059574,0.2776482973619906,1608.760901966867,-0.030725936836638712,0.06604800714336401,-0.03120787615855462,0.046995911465377,-0.06936139949509766,31082779258.740986,-0.12128289516337576,37.96212389257846,660924.0,690944705.8016886,86871474313762.0,78968680.25,185260572.0,57624.11692852191,0.019350871704835182,1,61144.68762866613,-0.03934101063635531,0
2024-08-16,57624.11692852191,57624.11692852191,57624.11692852191,57624.11692852191,33490251842.381626,59559.87713016117,62865.81238943923,59063.9652163173,60485.34140972902,41.74702191336633,-1302.8219987581324,-1132.278023133372,-170.54397562476038,69394.59870791296,52932.48221756045,61163.5404627367,0.26914917556778606,1573.497758525537,-0.018983523968024274,-0.06846073339734138,-0.019166024418182076,0.04682281596737263,-0.0833791095937204,28838308333.3254,0.19267654972575943,30.986826101421357,575811.0,613213426.3989986,86871474313762.0,82800722.5,185316949.4,58881.92579151217,-0.02136154424438974,0,60387.54062321362,-0.04576148765411758,0
2024-08-17,58881.92579151217,58881.92579151217,58881.92579151217,58881.92579151217,30368238897.207172,59269.78245275565,62690.66612103607,59018.455360116015,60332.63516037504,45.12377086329174,-1266.1836152037577,-1159.0591415474491,-107.12447365630851,68350.1509189488,53059.58174670711,60704.86633282795,0.25188374665727353,1550.948551701589,0.021827820191161917,-0.03333732469318407,0.021593004194109856,0.04479626706981027,-0.06075450406238166,28347455471.715084,-0.09322154279005967,37.06483025065578,702540.0,643442257.2778225,86871474313762.0,85530482.625,185438878.75,59430.79163445865,-0.00923537829215515,0,64049.68561555576,-0.08068360951936504,0
2024-08-18,59430.79163445865,59430.79163445865,59430.79163445865,59430.79163445865,12467437134.05582,59061.6514553333,62539.70687524823,59121.53942870167,60246.74530076395,46.578991877103384,-1179.2647162272042,-1163.1002564834002,-16.164459743803945,67093.3629761863,53435.22410851051,60264.29354234841,0.22663733472753736,1479.371215361938,0.009321465552772246,-0.023927932501694005,0.009278288799101357,0.04484635454882282,-0.049711061917688946,28211529477.98059,-0.5894580131479934,40.92515213645735,769702.0,673671088.1566465,86871474313762.0,90415318.375,185560156.25,58438.293742685404,0.016983690457209377,1,64157.1606134782,-0.07366861210542142,0
2024-08-19,58438.293742685404,58438.293742685404,58438.293742685404,58438.293742685404,17656027563.72502,59009.37420429893,62264.66503975943,58950.7280071976,60074.51181904218,44.291732400378976,-1176.9005706038151,-1165.8603193074832,-11.040251296331917,66023.70539383175,53671.67897328535,59847.69218355855,0.20639102311015714,1444.594549391317,-0.01670006177736627,-0.006223034112299186,-0.016841080022598473,0.043270308694094976,-0.061453334642219214,27631534202.304607,0.41617137298379814,42.167543135575166,553394.0,561392573.463872,86871474313762.0,100861062.625,185657731.25,59574.945812940874,-0.019079363896098878,0,64265.81631272862,-0.09067841823848433,0
2024-08-20,59574.945812940874,59574.945812940874,59574.945812940874,59574.945812940874,24031330179.258953,59041.498701475204,62010.29440998582,59106.78245863342,60026.93410417539,47.47293358303764,-1070.9632478231797,-1146.8809050106227,75.91765718744296,64955.86680422148,54075.10704170362,59515.48692296255,0.1828223261720437,1422.598658024471,0.019450466422930912,0.003788899723584649,0.019263723704829018,0.03800396458168754,-0.03927329518778694,25435539029.935406,0.36108363517919706,56.26448287139656,717337.0,647760661.689083,86871474313762.0,107787882.375,185708181.0,59060.12610074137,0.008716874585085632,1,62922.58634676265,-0.05320252596377917,0
2024-08-21,59060.12610074137,59060.12610074137,59060.12610074137,59060.12610074137,31470716090.619144,58821.34197616722,61709.36061456903,59095.11836916041,59934.85715146739,46.18646694632151,-1016.8274506312082,-1120.8702141347399,104.04276350353166,64132.40355945689,54336.60503183907,59234.50429564798,0.1653731831488886,1357.7573047512592,-0.008641547301041386,-0.02543013154424212,-0.008679101981140412,0.037226054938542995,-0.042930837192991386,25366273300.70296,0.3095702924418642,46.61938288983438,687685.0,634805448.4553014,86871474313762.0,106306688.9,185844768.75,61144.68762866613,-0.03409227536796611,0,59526.560879590994,-0.007835742094913223,0
2024-08-22,61144.68762866613,61144.68762866613,61144.68762866613,61144.68762866613,32960965010.60808,59164.98394850379,61493.926422218276,59607.51068403684,60050.07910167679,51.87344400382006,-796.5357788015535,-1056.0033270681026,259.4675482665491,63152.22859296425,54895.4958004309,59023.86219669758,0.13988804671943886,1409.6718921207946,0.03529558207121042,0.04095210795083015,0.034686972487490586,0.037634095511928874,-0.005679240436759043,26063566673.979404,0.04735351161688861,55.58584328818997,795102.0,690944705.8016886,86871474313762.0,105824975.5,185938329.6,60387.54062321362,0.01253813282737748,1,59015.29633887944,0.036082023168353405,1
2024-08-23,60387.54062321362,60387.54062321362,60387.54062321362,60387.54062321362,28170302505.847404,59559.758762031175,61308.76386081778,59802.51816883104,60082.2182942041,49.81426604831314,-675.2644491272149,-979.8555514799251,304.5911023527102,63006.33240423291,54939.41650408613,58972.87445415952,0.13679027815436248,1363.062971644488,-0.01238287469960897,0.04795602678162547,-0.012460181341090693,0.021324267379394905,-0.015025963330389509,25303573911.61737,-0.14534351476720608,45.40937834980815,799839.0,708218323.4467307,86871474313762.0,101157830.375,186038640.6,64049.68561555576,-0.05717662713168281,0,59351.5794909728,0.017454651436839885,1
2024-08-24,64049.68561555576,64049.68561555576,64049.68561555576,64049.68561555576,45038665759.42134,60298.01016546598,61263.63554366213,60864.31003051222,60460.07232480902,58.41319503480403,-280.419055273851,-839.9682522387103,559.5491969648593,63687.08089142586,54589.762085943024,59138.42148868444,0.15383093725664487,1527.2831159800346,0.06064404932785705,0.08776478952712052,0.05887631731918022,0.026313751433092013,0.04547640777713941,27399349177.64797,0.5987995070366217,56.13466019388298,794380.0,660715874.9228647,86871474313762.0,91806998.625,186157276.25,64157.1606134782,-0.001675183204723374,0,59156.246036463555,0.08272059008064714,1
2024-08-25,64157.1606134782,64157.1606134782,64157.1606134782,64157.1606134782,22029153446.354362,60973.20573389734,61210.54211012296,61687.52267625371,60812.175971348945,58.63718612932408,40.70191188454919,-663.8342194140585,704.5361312986076,64455.27317076194,54436.66520928609,59445.969190024014,0.16853300733394608,1425.8682504044918,0.0016779941523450415,0.0795272761650232,0.001676587893067507,0.026295290782024913,0.048139068888722186,28765308650.833473,-0.5108835247468175,60.629395526868734,705838.0,574347786.6976537,86871474313762.0,79292017.375,186277570.25,64265.81631272862,-0.0016907230855308653,0,58960.23658664587,0.08814286250692205,1
2024-08-26,64265.81631272862,64265.81631272862,64265.81631272862,64265.81631272862,17875230147.044323,61805.70895818923,61088.72610435716,62332.09608537244,61141.09409909939,58.878329702590015,300.4962648760993,-470.96812255602686,771.4643874321262,64720.55031028036,55202.34351688078,59961.44691358057,0.1587387777202525,1331.7816396077724,0.0016935864712752657,0.09972095687295157,0.0016921539708549193,0.023876840229978644,0.05200779932690145,28796623305.593376,-0.1885648175008504,65.76791662097189,600722.0,578666191.1089141,86871474313762.0,71165653.375,186325093.25,62922.58634676265,0.021347341931615915,1,57357.71617282246,0.12043889821365283,1
2024-08-27,62922.58634676265,62922.58634676265,62922.58634676265,62922.58634676265,17894692681.091812,62283.943320163766,60917.632036259674,62479.718650719995,61310.760027448276,54.63760740530721,393.462142272474,-298.0820695903267,691.5442118628007,64860.9978491028,55758.17050533526,60309.58417721903,0.15093500424441633,1332.5993772047864,-0.02090115776993451,0.05619208692749833,-0.02112267910665743,0.02494844529271815,0.03291254507905979,27919960805.855213,0.0010887990748866816,58.96591790986666,673811.0,613213426.3989986,86871474313762.0,70527456.4,186385232.0,59526.560879590994,0.05705059081173958,1,59108.73235863689,0.06452268279051476,1
2024-08-28,59526.560879590994,59526.560879590994,59526.560879590994,59526.560879590994,38131727427.91789,62350.576859999426,60627.109150777724,61741.42920793775,61140.83629908091,45.679591763363504,190.9067423696324,-200.2843071983349,391.1910495679673,64431.426001440406,56630.40325981001,60530.91463062521,0.12887667052834392,1479.9869550595627,-0.05397148566742571,0.007897625854269341,-0.055482568383912675,0.02903023012979178,-0.018152742009349326,28871533854.040745,1.1308959090540442,49.68745303379174,733530.0,703794017.3679069,87937390901164.8,68465346.625,186418090.5,59015.29633887944,0.008663254654789121,1,57504.538586220435,0.03516282963193951,1
2024-08-29,59015.29633887944,59015.29633887944,59015.29633887944,59015.29633887944,42018989572.42786,62046.37810431561,60368.608331457624,61059.895990673176,60938.40392191886,44.496799869617796,-10.750719404386473,-162.37758963954522,151.62687023515875,64292.5415768578,56484.91415837642,60388.72786761711,0.12928948322271494,1410.792496891848,-0.008588847283580336,-0.03482545045807672,-0.00862594399714719,0.02784238210795844,-0.022417478719200256,30165537362.87214,0.10194298571598237,47.95533311929003,524362.0,587091196.5963086,89471664776971.25,62486145.375,186419667.75,59351.5794909728,-0.005665951184070983,0,57987.84601410068,0.01771837368349427,1
2024-08-30,59351.5794909728,59351.5794909728,59351.5794909728,59351.5794909728,32563333956.986053,61898.38365685264,60139.69261366134,60632.816865748086,60787.27778563828,45.49646584236624,-141.7959355058847,-158.26125881281314,16.46532330692844,64231.85623516026,56389.49859583615,60310.677415498205,0.13003265715779933,1334.041829406242,0.005698237117413463,-0.017155213170621963,0.00568206357565413,0.027290147836455943,-0.013104708195823286,30793113284.46338,-0.225032912777285,56.062366806340805,542101.0,631567802.399059,89471664776971.3,61793896.125,186504738.75,59156.246036463555,0.0033019920565757754,1,56132.404732088595,0.057349667705291374,1
2024-08-31,59156.246036463555,59156.246036463555,59156.246036463555,59156.246036463555,44038496614.947586,61199.320859839456,59955.57485997571,60263.674158426955,60631.94142857402,44.9895859232227,-258.43293668009574,-178.29559438626967,-80.13734229382607,64166.896833607614,56281.31173939366,60224.10428650064,0.13093735785094146,1252.705516913599,-0.003291124788666333,-0.07640068069129968,-0.0032965524518700716,0.026728209786712535,-0.013332018338227338,30650231978.109985,0.35239520231925403,46.946327323314335,701952.0,653806105.3004345,89471664776971.31,58326482.75,186563579.75,58960.23658664587,0.003324434587870684,1,53923.35611071905,0.09704310531043325,1
2024-09-01,58960.23658664587,58960.23658664587,58960.23658664587,58960.23658664587,11399086336.303324,60456.90314172056,59742.33175927477,59937.814765481686,60472.73144362848,44.45437253191436,-362.506179332755,-215.13771137556677,-147.36846795718822,64164.03307303834,56299.7757086349,60231.90439083662,0.13056630773905714,1177.227226406748,-0.0033134193420060187,-0.08100302409175741,-0.00331892087181903,0.026615671702159078,-0.013091139056645228,29131650962.388405,-0.7411563242957246,44.06233922352361,651871.0,631567802.399059,89471664776971.3,57573946.875,186666621.75,57357.71617282246,0.02793905547066955,1,54150.9383589072,0.08881283267638151,1
2024-09-02,57357.71617282246,57357.71617282246,57357.71617282246,57357.71617282246,25465621877.97047,59470.031693162535,59607.3457825697,59292.79011731688,60176.06332259934,40.239549633886874,-567.7503063960103,-285.66023037965545,-282.09007601635483,64245.51001132355,56019.06295436123,60132.28648284239,0.13680582492584217,1207.605311222224,-0.027179680859461985,-0.10749260705396069,-0.027555880713968826,0.02726572670980358,-0.03774081164347148,30215992638.234997,1.2340055269928647,43.30646805348466,754904.0,742759316.9059358,89471664776971.4,60271912.4,186771302.0,59108.73235863689,-0.029623646387648694,0,54792.40755768575,0.04681868765186015,1
2024-09-03,59108.73235863689,59108.73235863689,59108.73235863689,59108.73235863689,28012782290.96625,58925.19540914457,59553.012030355676,59246.77567764688,60074.41275460292,46.23765788913056,-582.4018178319311,-345.0085478701106,-237.39326996182052,64188.26538339214,55927.05850036663,60057.661941879385,0.13755458697376985,1246.4203736930956,0.030527996974958116,-0.06061184400634512,0.0300712893198947,0.02803585951999691,-0.007460238476138333,31661434011.0742,0.10002349148203016,43.81023480642404,582751.0,662701426.4609846,89471664776971.33,62395255.625,186933250.75,57504.538586220435,0.027896820179005077,1,57049.118751143265,0.03610246139783446,1
2024-09-04,57504.538586220435,57504.538586220435,57504.538586220435,57504.538586220435,26829983370.35861,58636.33508152021,59536.28976367346,58811.21640479027,59829.662833804585,42.07146457522725,-715.2137380632994,-419.0495859087483,-296.16415215455106,64238.8830088238,55752.97535132595,59995.929180074876,0.14144139066548686,1271.9756164590497,-0.027139708608250213,-0.033968404414638664,-0.027514792519944566,0.02889420698099889,-0.034126264594551835,30046899145.70859,-0.04222354310692944,44.36571922170266,722736.0,671596747.6215348,89471664776971.34,61775088.125,187132852.4,57987.84601410068,-0.008334633222325971,0,57624.16178336144,-0.002075920819303634,0
2024-09-05,57987.84601410068,57987.84601410068,57987.84601410068,57987.84601410068,37550380696.7459,58489.556463694666,59670.675902756906,58605.373807117874,59654.25170811849,43.71687086093268,-772.5636387206396,-489.7523964711266,-282.811242249513,64219.19769459816,55809.033574109504,60014.11563435383,0.1401364334305783,1215.6421744177064,0.008404683173930616,-0.01740989859440678,0.008369560483805353,0.027132745779631786,-0.028201957882941896,29408526449.1826,0.3995677961631181,44.72539210017701,721251.0,689387389.9426349,89471664776971.36,64618260.875,187228835.25,56132.404732088595,0.033054726425276515,1,57381.764445000474,0.010562267907971545,1
